,Name,APPLE,APPLE - NUMBER OF SHARES,APPLE - FREE FLOAT NOSH,APPLE_X,ALLIANZ,ALLIANZ - NUMBER OF SHARES,ALLIANZ - FREE FLOAT NOSH,ALLIANZ_X,GENERAL ELECTRIC,GENERAL ELECTRIC - NUMBER OF SHARES,GENERAL ELECTRIC - FREE FLOAT NOSH,GENERAL ELECTRIC_X,LLOYDS BANKING GROUP,LLOYDS BANKING GROUP - NUMBER OF SHARES,LLOYDS BANKING GROUP - FREE FLOAT NOSH,LLOYDS BANKING GROUP_X,BT GROUP,BT GROUP - NUMBER OF SHARES,BT GROUP - FREE FLOAT NOSH,BT GROUP_X,DEUTSCHE POST,DEUTSCHE POST - NUMBER OF SHARES,DEUTSCHE POST - FREE FLOAT NOSH,DEUTSCHE POST_X,JOHNSON & JOHNSON,JOHNSON & JOHNSON - NUMBER OF SHARES,JOHNSON & JOHNSON - FREE FLOAT NOSH,JOHNSON & JOHNSON_X,M
91,2015-08-25,103.74,5702720,1.0,1.0,138.008,457000,0.94,0.8763473841030585,22.3683,10096430,1.0,1.0,76.68,71454580,0.82,0.6371455877668047,431.55,8338220,0.93,0.6371455877668047,24.217,1211184,0.73,0.8763473841030585,90.73,2769105,1.0,1.0,6134217497.277916
92,2015-08-26,109.69,5702720,1.0,1.0,139.422,457000,0.94,0.8768468586961288,23.0796,10096430,1.0,1.0,76.08,71454580,0.82,0.6438113632705618,427.15,8338220,0.93,0.6438113632705618,24.472,1211184,0.73,0.8768468586961288,95.11,2769105,1.0,1.0,6195884578.239456
93,2015-08-27,112.92,5702720,1.0,1.0,142.785,457000,0.94,0.8916232000356649,24.0408,10096430,1.0,1.0,77.68,71454580,0.82,0.6504065040650406,433.65,8338220,0.93,0.6504065040650406,24.981,1211184,0.73,0.8916232000356649,96.22,2769105,1.0,1.0,6374979707.177064
94,2015-08-28,113.29,5702720,1.0,1.0,142.037,457000,0.94,0.891146459920688,24.185,10096430,1.0,1.0,77.38,71454580,0.82,0.6513172892174423,437.35,8370327,0.93,0.6513172892174423,24.785,1211184,0.73,0.891146459920688,95.17,2769105,1.0,1.0,6398110003.513712
95,2015-08-31,112.76,5702720,1.0,1.0,142.591,457000,0.94,0.8924587237840249,23.8582,10096430,1.0,1.0,77.38,71454580,0.82,0.6501950585175552,437.35,8370327,0.93,0.6501950585175552,24.59,1211184,0.73,0.8924587237840249,93.98,2769105,1.0,1.0,6379751428.48233
96,2015-09-01,107.72,5702720,1.0,1.0,138.141,457000,0.94,0.8882177910023538,22.9547,10096430,1.0,1.0,75.56,71454580,0.83,0.6524859715516117,421.15,8370327,0.93,0.6524859715516117,23.945,1211184,0.73,0.8882177910023538,92.09,2769105,1.0,1.0,6235648563.317564
97,2015-09-02,112.34,5702720,1.0,1.0,140.714,457000,0.94,0.8904323048840211,23.6179,10096430,1.0,1.0,75.86,71454580,0.83,0.6539153179663234,426.95,8370327,0.93,0.6539153179663234,24.208,1211184,0.73,0.8904323048840211,93.35,2769105,1.0,1.0,6325799522.104016
98,2015-09-03,110.37,5702720,1.0,1.0,143.586,457000,0.94,0.9011850583517325,23.5602,10096430,1.0,1.0,76.92,71454580,0.83,0.6567713122290818,432.0,8370327,0.93,0.6567713122290818,24.65,1211184,0.73,0.9011850583517325,92.64,2769105,1.0,1.0,6403808910.493447
99,2015-09-04,109.27,5702720,1.0,1.0,139.863,457000,0.94,0.8996446403670549,23.07,10096430,1.0,1.0,75.52,71454580,0.83,0.659152330103487,422.45,8370327,0.93,0.659152330103487,24.08,1211184,0.73,0.8996446403670549,91.31,2769105,1.0,1.0,6302020324.455627
100,2015-09-07,109.27,5702720,1.0,1.0,140.649,457000,0.94,0.8961376467425397,23.07,10096430,1.0,1.0,75.67,71454580,0.83,0.6550933508024893,425.85,8370327,0.93,0.6550933508024893,24.296,1211184,0.73,0.8961376467425397,91.31,2769105,1.0,1.0,6293847033.926266
101,2015-09-08,112.31,5702720,1.0,1.0,142.2,457000,0.94,0.8940145724375308,23.9928,10096430,1.0,1.0,75.88,71454580,0.83,0.6509357200976404,432.05,8370327,0.93,0.6509357200976404,24.399,1211184,0.73,0.8940145724375308,93.94,2769105,1.0,1.0,6335368596.599097
102,2015-09-09,110.15,5702720,1.0,1.0,142.813,457000,0.94,0.8954555630176854,23.5987,10096430,1.0,1.0,77.0,71454580,0.83,0.6505545977946199,436.85,8370327,0.93,0.6505545977946199,24.36,1211184,0.73,0.8954555630176854,92.22,2769105,1.0,1.0,6379156559.918251
103,2015-09-10,112.57,5702720,1.0,1.0,142.257,457000,0.94,0.8910670527957228,23.7236,10096430,1.0,1.0,76.32,71454580,0.83,0.6480251433755629,432.1,8370327,0.93,0.6480251433755629,24.13,1211184,0.73,0.8910670527957228,92.72,2769105,1.0,1.0,6324596572.801422
104,2015-09-11,114.21,5702720,1.0,1.0,141.16,457000,0.94,0.8859750155045627,23.9832,10096430,1.0,1.0,75.78,71454580,0.83,0.6490134994807892,422.65,8370327,0.93,0.6490134994807892,23.955,1211184,0.73,0.8859750155045627,92.93,2769105,1.0,1.0,6275446864.049958
105,2015-09-14,115.31,5702720,1.0,1.0,141.256,457000,0.94,0.8855042946958293,23.8102,10096430,1.0,1.0,74.49,71454580,0.83,0.6497936905032652,423.5,8370327,0.93,0.6497936905032652,23.992,1211184,0.73,0.8855042946958293,93.32,2769105,1.0,1.0,6241739534.548152
106,2015-09-15,116.28,5702720,1.0,1.0,142.322,457000,0.94,0.8869179600886918,24.3196,10096430,1.0,1.0,75.58,71454580,0.83,0.6510840549514942,421.55,8370327,0.93,0.6510840549514942,24.557,1211184,0.73,0.8869179600886918,94.4,2769105,1.0,1.0,6298530534.135754
107,2015-09-16,116.41,5702720,1.0,1.0,142.403,457000,0.94,0.8853083086184763,24.9252,10096430,1.0,1.0,75.5,71454580,0.83,0.6445375443119561,426.4,8370327,0.93,0.6445375443119561,24.665,1211184,0.73,0.8853083086184763,94.61,2769105,1.0,1.0,6276398963.408306
108,2015-09-17,113.92,5702720,1.0,1.0,141.78,457000,0.94,0.883665444262802,24.3677,10096430,1.0,1.0,74.3,71454580,0.83,0.6440808965606081,419.0,8370327,0.93,0.6440808965606081,24.752,1211184,0.73,0.883665444262802,94.84,2769105,1.0,1.0,6170401552.097083
109,2015-09-18,113.45,5702720,1.0,1.0,137.289,457000,0.94,0.878966335589347,23.839,10096430,1.0,1.0,72.71,71454580,0.83,0.6413751082320495,415.0,8370327,0.93,0.6413751082320495,23.8,1211184,0.73,0.878966335589347,93.39,2769105,1.0,1.0,6054343265.727113
110,2015-09-21,115.21,5702720,1.0,1.0,138.801,457000,0.94,0.8932559178204557,24.1178,10096430,1.0,1.0,74.23,71454580,0.83,0.6456611570247934,413.5,8370327,0.93,0.6456611570247934,23.77,1211184,0.73,0.8932559178204557,93.13,2769105,1.0,1.0,6151168909.977876
111,2015-09-22,113.4,5702720,1.0,1.0,135.984,457000,0.94,0.8981901468540889,24.137,10096430,1.0,1.0,72.3,71454580,0.83,0.6515931452401121,404.0,8370327,0.93,0.6515931452401121,23.357,1211184,0.73,0.8981901468540889,93.24,2769105,1.0,1.0,6062767623.980919
112,2015-09-23,114.32,5702720,1.0,1.0,136.25,457000,0.94,0.8972633467922835,24.1658,10096430,1.0,1.0,72.95,71454580,0.83,0.6565988181221274,412.15,8370327,0.93,0.6565988181221274,23.457,1211184,0.73,0.8972633467922835,92.99,2769105,1.0,1.0,6171895706.920906
113,2015-09-24,115.0,5702720,1.0,1.0,136.499,457000,0.94,0.8858572883908403,23.9447,10096430,1.0,1.0,73.84,71454580,0.83,0.654685914432551,408.05,8370327,0.93,0.654685914432551,23.419,1211184,0.73,0.8858572883908403,92.48,2769105,1.0,1.0,6170538080.058146
114,2015-09-25,114.71,5702720,1.0,1.0,138.9,457000,0.94,0.8949747169642457,23.9543,10096430,1.0,1.0,75.51,71454580,0.83,0.6589134517181169,420.5,8370327,0.93,0.6589134517181169,24.013,1211184,0.73,0.8949747169642457,91.0,2769105,1.0,1.0,6328061425.827095
115,2015-09-28,112.44,5578752,1.0,1.0,137.059,457000,0.94,0.892180041932462,23.368,10096430,1.0,1.0,74.09,71454580,0.83,0.6588700378850272,416.45,8370327,0.93,0.6588700378850272,23.703,1211184,0.73,0.892180041932462,91.37,2769105,1.0,1.0,6218509848.993857
116,2015-09-29,109.06,5578752,1.0,1.0,137.427,457000,0.94,0.8913053166362137,23.6179,10096430,1.0,1.0,73.36,71454580,0.83,0.660676532769556,413.25,8370327,0.93,0.660676532769556,24.5,1211184,0.73,0.8913053166362137,93.04,2769105,1.0,1.0,6176233463.028929
117,2015-09-30,110.3,5578752,1.0,1.0,140.097,457000,0.94,0.8958566629339306,24.2427,10109240,1.0,1.0,75.16,71454580,0.83,0.6601749463607856,419.6,8371880,0.93,0.6601749463607856,24.628,1211184,0.73,0.8958566629339306,93.35,2769105,1.0,1.0,6291837603.5947
118,2015-10-01,109.58,5578752,1.0,1.0,138.357,457000,0.94,0.8925383791503034,24.2139,10109240,1.0,1.0,75.22,71454580,0.85,0.6598917777484492,420.25,8371880,0.93,0.6598917777484492,24.5,1211184,0.73,0.8925383791503034,93.17,2769105,1.0,1.0,6360427540.976084
119,2015-10-02,110.38,5578752,1.0,1.0,139.962,457000,0.94,0.8868786306593942,24.483,10109240,1.0,1.0,76.55,71454580,0.85,0.6578298194257146,420.55,8371880,0.93,0.6578298194257146,24.949,1211184,0.73,0.8868786306593942,93.93,2769105,1.0,1.0,6408728681.2660475
120,2015-10-05,110.78,5578752,1.0,1.0,143.501,457000,0.94,0.8919413102617847,25.7807,10109240,1.0,1.0,77.27,71454580,0.85,0.6588917440864466,430.3,8371880,0.93,0.6588917440864466,25.45,1211184,0.73,0.8919413102617847,94.76,2769105,1.0,1.0,6515790131.054575
121,2015-10-06,111.31,5578752,1.0,1.0,143.944,457000,0.94,0.8878629139660835,26.2325,10109240,1.0,1.0,76.91,71454580,0.85,0.657397363836571,432.6,8371880,0.93,0.657397363836571,25.778,1211184,0.73,0.8878629139660835,93.42,2769105,1.0,1.0,6505065312.81158
122,2015-10-07,110.78,5578752,1.0,1.0,144.37,457000,0.94,0.8899172376968942,26.6939,10109240,1.0,1.0,76.68,71454580,0.85,0.6529759378366907,428.25,8371880,0.93,0.6529759378366907,26.009,1211184,0.73,0.8899172376968942,94.98,2769105,1.0,1.0,6444828722.697517
123,2015-10-08,109.5,5578752,1.0,1.0,145.246,457000,0.94,0.8867213478164486,26.9438,10109240,1.0,1.0,76.28,71454580,0.85,0.6538084341288002,432.35,8371880,0.93,0.6538084341288002,26.154,1211184,0.73,0.8867213478164486,95.08,2769105,1.0,1.0,6452306610.3723545
124,2015-10-09,112.12,5575329,1.0,1.0,146.347,457000,0.94,0.8807080893038002,26.9823,10109240,1.0,1.0,77.21,71454580,0.85,0.653189196250694,434.0,8371880,0.93,0.653189196250694,26.384,1211184,0.73,0.8807080893038002,95.37,2769105,1.0,1.0,6508145982.385469
125,2015-10-12,111.6,5575329,1.0,1.0,146.5,457000,0.94,0.8793141349747197,27.0015,10109240,1.0,1.0,75.9,71454580,0.85,0.6517630189663038,435.35,8371880,0.93,0.6517630189663038,26.059,1211184,0.73,0.8793141349747197,95.99,2769105,1.0,1.0,6450328888.07687
126,2015-10-13,111.79,5575329,1.0,1.0,145.169,457000,0.94,0.8792368224381236,26.79,10109240,1.0,1.0,74.75,71454580,0.85,0.6568144499178982,431.75,8371880,0.93,0.6568144499178982,25.735,1211184,0.73,0.8792368224381236,95.45,2769105,1.0,1.0,6423115953.434545
127,2015-10-14,110.21,5575329,1.0,1.0,144.804,457000,0.94,0.8744316194473593,26.5305,10109240,1.0,1.0,73.88,71454580,0.85,0.6478572122704156,417.2,8371880,0.93,0.6478572122704156,25.539,1211184,0.73,0.8744316194473593,94.53,2769105,1.0,1.0,6230036867.672893
128,2015-10-15,111.86,5575329,1.0,1.0,146.05,457000,0.94,0.8782329952136302,26.9438,10109240,1.0,1.0,74.63,71454580,0.85,0.6467677780292986,426.55,8371880,0.93,0.6467677780292986,25.78,1211184,0.73,0.8782329952136302,97.15,2769105,1.0,1.0,6319766559.591008
129,2015-10-16,111.04,5575329,1.0,1.0,148.399,457000,0.94,0.878966335589347,27.857,10109240,1.0,1.0,75.2,71454580,0.85,0.6474377650448351,430.1,8371880,0.93,0.6474377650448351,25.869,1211184,0.73,0.878966335589347,98.24,2769105,1.0,1.0,6374034820.930064
130,2015-10-19,111.73,5575329,1.0,1.0,149.358,457000,0.94,0.8841732979664014,27.8666,10109240,1.0,1.0,75.47,71454580,0.85,0.6460156981814659,428.15,8371880,0.93,0.6460156981814659,25.753,1211184,0.73,0.8841732979664014,97.94,2769105,1.0,1.0,6367401364.400542
131,2015-10-20,113.77,5575329,1.0,1.0,148.895,457000,0.94,0.8816398501212255,27.6648,10109240,1.0,1.0,75.58,71454580,0.85,0.6467886941336265,437.2,8371880,0.93,0.6467886941336265,25.706,1211184,0.73,0.8816398501212255,97.59,2769105,1.0,1.0,6431348783.60906
132,2015-10-21,113.76,5575329,1.0,1.0,149.327,457000,0.94,0.8807080893038002,27.7321,10109240,1.0,1.0,76.31,71454580,0.85,0.6468096115908283,434.5,8371880,0.93,0.6468096115908283,26.63,1211184,0.73,0.8807080893038002,97.63,2769105,1.0,1.0,6448134413.43588
133,2015-10-22,115.5,5575329,1.0,1.0,153.654,457000,0.94,0.8960172035303078,28.4338,10109240,1.0,1.0,76.73,71454580,0.85,0.6488661064789281,443.6,8371880,0.93,0.6488661064789281,27.198,1211184,0.73,0.8960172035303078,99.53,2769105,1.0,1.0,6552661957.167218
134,2015-10-23,119.08,5575329,1.0,1.0,156.3,457000,0.94,0.906412871062769,28.3665,10109240,1.0,1.0,77.83,71454580,0.85,0.6514657980456027,450.2,8371880,0.93,0.6514657980456027,27.572,1211184,0.73,0.906412871062769,100.31,2766942,1.0,1.0,6674245644.715124
135,2015-10-26,115.28,5575329,1.0,1.0,156.899,457000,0.94,0.9051002398515635,28.4049,10109240,1.0,1.0,77.5,71454580,0.85,0.6511264487563485,451.85,8371880,0.93,0.6511264487563485,27.749,1211184,0.73,0.9051002398515635,99.94,2766942,1.0,1.0,6645198865.089228
136,2015-10-27,114.55,5575329,1.0,1.0,156.68,457000,0.94,0.9049773755656109,28.3184,10109240,1.0,1.0,77.4,71454580,0.85,0.6530825496342738,452.0,8371880,0.93,0.6530825496342738,27.49,1211184,0.73,0.9049773755656109,100.19,2766942,1.0,1.0,6653527758.192086
137,2015-10-28,119.27,5575329,1.0,1.0,158.449,457000,0.94,0.9037097284352267,28.2511,10109240,1.0,1.0,74.0,71454580,0.85,0.6528054313411887,468.65,8371880,0.93,0.6528054313411887,27.347,1211184,0.73,0.9037097284352267,100.48,2766942,1.0,1.0,6627963029.010226
138,2015-10-29,120.53,5575329,1.0,1.0,158.08,457000,0.94,0.912367136535742,28.2031,10109240,1.0,1.0,74.22,71454580,0.85,0.653765690376569,469.6,8371880,0.93,0.653765690376569,27.225,1211184,0.73,0.912367136535742,101.37,2766942,1.0,1.0,6658911791.483559
139,2015-10-30,119.5,5575329,1.0,1.0,158.967,457000,0.94,0.9052641108043272,27.7993,10109240,1.0,1.0,73.73,71454580,0.85,0.6475006475006475,465.0,8372419,0.93,0.6475006475006475,27.006,1211184,0.73,0.9052641108043272,101.03,2766942,1.0,1.0,6554204875.2993355
140,2015-11-02,121.18,5575329,1.0,1.0,159.077,457000,0.94,0.9062485839865875,28.2607,10109240,1.0,1.0,75.0,71454580,0.85,0.6482141699617554,463.6,8372419,0.93,0.6482141699617554,27.182,1211184,0.73,0.9062485839865875,102.17,2766942,1.0,1.0,6620377397.3945
141,2015-11-03,122.57,5575329,1.0,1.0,160.389,457000,0.94,0.9130752373995618,28.4434,10109240,1.0,1.0,74.47,71454580,0.85,0.6493084864619181,461.8,8372419,0.93,0.6493084864619181,27.038,1211184,0.73,0.9130752373995618,101.96,2766942,1.0,1.0,6609355254.596179
142,2015-11-04,122.0,5575329,1.0,1.0,158.827,457000,0.94,0.9206831468949961,28.3953,10109240,1.0,1.0,73.85,71454580,0.85,0.6499415052645262,465.55,8372419,0.93,0.6499415052645262,26.947,1211184,0.73,0.9206831468949961,101.94,2766942,1.0,1.0,6605292216.944834
143,2015-11-05,120.92,5575329,1.0,1.0,159.891,457000,0.94,0.9205136466148112,28.4914,10109240,1.0,1.0,72.9,71454580,0.85,0.6554798112218143,466.4,8372419,0.93,0.6554798112218143,27.186,1211184,0.73,0.9205136466148112,102.33,2766942,1.0,1.0,6613355865.557848
144,2015-11-06,121.06,5575329,1.0,1.0,157.11,457000,0.94,0.9309686729041569,28.7606,10109240,1.0,1.0,73.74,71454580,0.85,0.6631959412408397,465.55,8372419,0.93,0.6631959412408397,27.559,1211184,0.73,0.9309686729041569,101.92,2766942,1.0,1.0,6707519758.584707
145,2015-11-09,120.57,5575329,1.0,1.0,156.946,457000,0.94,0.9306654257794322,28.5972,10109240,1.0,1.0,73.0,71454580,0.85,0.6619009796134498,460.5,8372169,0.93,0.6619009796134498,26.944,1211184,0.73,0.9306654257794322,100.84,2766942,1.0,1.0,6633207706.918927
146,2015-11-10,116.77,5575329,1.0,1.0,157.877,457000,0.94,0.9351475195212045,28.9528,10109240,1.0,1.0,72.96,71454580,0.85,0.6618133686300464,465.5,8371959,0.93,0.6618133686300464,27.081,1211184,0.73,0.9351475195212045,101.45,2766942,1.0,1.0,6641594570.568172
147,2015-11-11,116.11,5575329,1.0,1.0,160.501,457000,0.94,0.9320967516428205,29.4815,10109240,1.0,1.0,73.45,71454580,0.85,0.6579596670724085,475.45,8371559,0.93,0.6579596670724085,26.321,1211184,0.73,0.9320967516428205,101.86,2766942,1.0,1.0,6683931418.8827095
148,2015-11-12,115.72,5575329,1.0,1.0,159.023,457000,0.94,0.929843321400344,28.9913,10109240,1.0,1.0,72.54,71454580,0.85,0.6581112207963146,481.65,8371259,0.93,0.6581112207963146,25.927,1211184,0.73,0.929843321400344,100.27,2766942,1.0,1.0,6667822013.3462715
149,2015-11-13,112.34,5575329,1.0,1.0,157.43,457000,0.94,0.9318361831989935,29.1066,10109240,1.0,1.0,72.74,71454580,0.85,0.6582628443537505,475.15,8370859,0.93,0.6582628443537505,25.75,1211184,0.73,0.9318361831989935,99.88,2766942,1.0,1.0,6624267633.005601
150,2015-11-16,114.175,5575329,1.0,1.0,158.382,457000,0.94,0.9330969487729774,29.1835,10109240,1.0,1.0,72.68,71454580,0.85,0.6579163788282509,479.5,8370459,0.93,0.6579163788282509,26.033,1211184,0.73,0.9330969487729774,101.22,2766942,1.0,1.0,6656665224.569149
151,2015-11-17,113.69,5575329,1.0,1.0,160.173,457000,0.94,0.9389230552556218,29.1451,10109240,1.0,1.0,73.84,71454580,0.85,0.6572029442691903,492.9,8370152,0.93,0.6572029442691903,26.634,1211184,0.73,0.9389230552556218,101.5,2766942,1.0,1.0,6765052016.335116
152,2015-11-18,117.29,5575329,1.0,1.0,159.864,457000,0.94,0.9392317084624777,29.3373,10109240,1.0,1.0,74.0,71454580,0.85,0.6574621959237344,487.25,8369752,0.93,0.6574621959237344,26.588,1211184,0.73,0.9392317084624777,102.67,2766942,1.0,1.0,6769680657.286776
153,2015-11-19,118.78,5575329,1.0,1.0,160.927,457000,0.94,0.9314022260513203,29.097,10109240,1.0,1.0,73.33,71454580,0.85,0.6538084341288002,491.1,8369352,0.93,0.6538084341288002,26.949,1211184,0.73,0.9314022260513203,102.49,2766942,1.0,1.0,6737650211.54695
154,2015-11-20,119.3,5575329,1.0,1.0,161.456,457000,0.94,0.9372071227741331,29.4719,10109240,1.0,1.0,71.78,71454580,0.85,0.6569223189357858,491.2,8368952,0.93,0.6569223189357858,27.074,1211184,0.73,0.9372071227741331,102.48,2766942,1.0,1.0,6709486893.12628
155,2015-11-23,117.75,5575329,1.0,1.0,163.243,457000,0.94,0.9417526015915619,29.4046,10109240,1.0,1.0,71.78,71454580,0.85,0.6608075067732769,490.7,8368552,0.93,0.6608075067732769,26.956,1211184,0.73,0.9417526015915619,102.77,2766942,1.0,1.0,6731115204.139305
156,2015-11-24,118.88,5575329,1.0,1.0,162.001,457000,0.94,0.9398054602697242,29.4719,10109240,1.0,1.0,71.6,71454580,0.85,0.6636580833554553,485.2,8368152,0.93,0.6636580833554553,26.758,1211184,0.73,0.9398054602697242,102.04,2766942,1.0,1.0,6722757550.616072
157,2015-11-25,118.03,5575329,1.0,1.0,166.65,457000,0.94,0.9432182607055273,29.1835,10109240,1.0,1.0,72.17,71454580,0.85,0.6635259770420011,489.35,8367850,0.93,0.6635259770420011,27.233,1211184,0.73,0.9432182607055273,101.96,2766942,1.0,1.0,6760716152.711266
158,2015-11-26,118.03,5575329,1.0,1.0,167.499,457000,0.94,0.9417082587814295,29.1835,10109240,1.0,1.0,73.13,71454580,0.85,0.6611351690853194,497.5,8367850,0.93,0.6611351690853194,27.614,1211184,0.73,0.9417082587814295,101.96,2766942,1.0,1.0,6822128717.6508465
159,2015-11-27,117.81,5575329,1.0,1.0,166.9,457000,0.94,0.9438859785737883,29.1835,10109240,1.0,1.0,73.4,71454580,0.85,0.6641870350690754,499.8,8367450,0.93,0.6641870350690754,27.604,1211184,0.73,0.9438859785737883,102.37,2766942,1.0,1.0,6870022719.505037
160,2015-11-30,118.3,5575329,1.0,1.0,167.229,457000,0.94,0.94683520333286,28.7798,10109240,1.0,1.0,72.96,71454580,0.85,0.6643194047698133,496.45,8367050,0.93,0.6643194047698133,27.728,1211184,0.73,0.94683520333286,101.24,2766942,1.0,1.0,6831978909.635453
161,2015-12-01,117.34,5575329,1.0,1.0,167.226,457000,0.94,0.9427292010370021,29.0009,10109240,1.0,1.0,74.71,71454580,0.85,0.6642311524410495,492.25,8366650,0.93,0.6642311524410495,27.153,1211184,0.73,0.9427292010370021,102.36,2766942,1.0,1.0,6879123022.971641
162,2015-12-02,116.28,5575329,1.0,1.0,167.8,457000,0.94,0.9458053532582995,28.8087,10109240,1.0,1.0,74.45,71454580,0.85,0.6691424938940748,492.05,8366332,0.93,0.6691424938940748,26.426,1211184,0.73,0.9458053532582995,102.05,2766942,1.0,1.0,6899724244.392694
163,2015-12-03,115.2,5575329,1.0,1.0,161.944,457000,0.94,0.9215315854950928,28.8663,10109240,1.0,1.0,73.0,71454580,0.85,0.6650041562759768,479.1,8365984,0.93,0.6650041562759768,25.43,1211184,0.73,0.9215315854950928,100.79,2766942,1.0,1.0,6725121468.115949
164,2015-12-04,119.03,5575329,1.0,1.0,163.842,457000,0.94,0.9184001469440234,29.3085,10109240,1.0,1.0,73.01,71454580,0.85,0.6620543546625177,479.35,8365814,0.93,0.6620543546625177,25.8,1211184,0.73,0.9184001469440234,102.95,2766942,1.0,1.0,6735248267.027613
165,2015-12-07,118.28,5575329,1.0,1.0,165.721,457000,0.94,0.9214466712739,29.1931,10109240,1.0,1.0,72.48,71454580,0.85,0.6635039644361875,480.5,8365814,0.93,0.6635039644361875,25.909,1211184,0.73,0.9214466712739,103.32,2766942,1.0,1.0,6728452907.319265
166,2015-12-08,118.23,5575329,1.0,1.0,162.885,457000,0.94,0.9198785760279643,29.0201,10109240,1.0,1.0,71.31,71454580,0.85,0.6673785371062467,472.7,8365814,0.93,0.6673785371062467,25.401,1211184,0.73,0.9198785760279643,102.42,2766942,1.0,1.0,6665869547.069699
167,2015-12-09,115.62,5575329,1.0,1.0,160.65,457000,0.94,0.9122006841505131,29.2893,10109240,1.0,1.0,70.67,71454580,0.85,0.6589351607801792,467.2,8365814,0.93,0.6589351607801792,24.762,1211184,0.73,0.9122006841505131,102.15,2766942,1.0,1.0,6529759713.242237
168,2015-12-10,116.17,5575329,1.0,1.0,162.029,457000,0.94,0.9143275121148396,29.4623,10109240,1.0,1.0,72.04,71454580,0.85,0.6594783526230751,469.15,8365814,0.93,0.6594783526230751,25.095,1211184,0.73,0.9143275121148396,102.64,2766942,1.0,1.0,6606120645.118792
169,2015-12-11,113.18,5575329,1.0,1.0,158.259,457000,0.94,0.9093389106119851,29.0874,10109240,1.0,1.0,70.01,71454580,0.85,0.6572677380130797,460.55,8365814,0.93,0.6572677380130797,24.571,1211184,0.73,0.9093389106119851,101.68,2766942,1.0,1.0,6437895540.74431
170,2015-12-14,112.48,5575329,1.0,1.0,156.212,457000,0.94,0.906823849467241,29.0874,10109240,1.0,1.0,68.68,71454580,0.85,0.6613756613756614,456.85,8365814,0.93,0.6613756613756614,24.48,1212752,0.73,0.906823849467241,102.15,2766942,1.0,1.0,6393945214.508841
171,2015-12-15,110.49,5575329,1.0,1.0,159.905,457000,0.94,0.9156670634557275,29.1451,10109240,1.0,1.0,70.34,71454580,0.85,0.6645843025187745,469.5,8365814,0.93,0.6645843025187745,25.394,1212752,0.73,0.9156670634557275,104.13,2766942,1.0,1.0,6549093150.096646
172,2015-12-16,111.34,5575329,1.0,1.0,161.193,457000,0.94,0.9137844382510166,29.7795,10109240,1.0,1.0,70.53,71454580,0.85,0.6665333599946678,468.2,8365814,0.93,0.6665333599946678,25.51,1212752,0.73,0.9137844382510166,105.25,2766942,1.0,1.0,6580168779.688937
